0 , 0.065 , 0.0124087 , 0.0492613 , 0 , 0.065 , 0.0284216 , 0.0291891 , 0.112468 , -0.091792 , 0.441707 , -0.553683 , 0.0293266 , 0.02704 , 0.11699 , -0.0967985 , 0.0590265 , 0.00246604 , 0.05
0 , 0.065 , 0.0134375 , 0.0484101 , 0 , 0.065 , 0.0307617 , 0.0272407 , 0.121664 , -0.103168 , 0.477878 , -0.583948 , 0.0317598 , 0.0249766 , 0.126548 , -0.108477 , 0.0638861 , -0.00256223 , 0.05
0 , 0.065 , 0.01455 , 0.0474561 , 0 , 0.065 , 0.0332932 , 0.0250585 , 0.131613 , -0.115186 , 0.51702 , -0.617828 , 0.0343921 , 0.0226729 , 0.136888 , -0.120834 , 0.0691435 , -0.00800287 , 0.05
0 , 0.065 , 0.0157442 , 0.046405 , 0 , 0.065 , 0.0360317 , 0.0226289 , 0.14238 , -0.127923 , 0.559622 , -0.655854 , 0.0372397 , 0.0201144 , 0.148081 , -0.133951 , 0.0748325 , -0.0138913 , 0.05
0 , 0.065 , 0.0170028 , 0.0452822 , 0 , 0.065 , 0.0389944 , 0.0199365 , 0.154042 , -0.141473 , 0.606627 , -0.699148 , 0.0403205 , 0.017285 , 0.160213 , -0.147934 , 0.0809934 , -0.0202706 , 0.05
0 , 0.065 , 0.0183576 , 0.0440495 , 0 , 0.065 , 0.0421999 , 0.0169642 , 0.166685 , -0.155936 , 0.657679 , -0.747135 , 0.0436542 , 0.0141663 , 0.173367 , -0.162877 , 0.0876663 , -0.0271827 , 0.05
0 , 0.065 , 0.0206486 , 0.0416184 , 0 , 0.065 , 0.0456673 , 0.0136947 , 0.180163 , -0.17111 , 0.69013 , -0.770262 , 0.0472575 , 0.0107441 , 0.187169 , -0.178282 , 0.0947736 , -0.0345158 , 0
0.0166667 , 0.0433333 , 0.0308813 , 0.0288849 , 0.0166667 , 0.0433333 , 0.0493968 , 0.0101354 , 0.192172 , -0.183984 , 0.510739 , -0.517197 , 0.051101 , 0.0070644 , 0.197384 , -0.188626 , 0.10121 , -0.0408215 , 0
0.0333333 , 0.0216667 , 0.0420254 , 0.0149919 , 0.0333333 , 0.0216667 , 0.0533292 , 0.00637092 , 0.200397 , -0.191534 , 0.311808 , -0.237805 , 0.0551089 , 0.00323372 , 0.20362 , -0.193382 , 0.106801 , -0.0458596 , 0
0.05 , 0 , 0.0532231 , 0.00105765 , 0.05 , 0 , 0.0573864 , 0.00251124 , 0.204664 , -0.193511 , 0.114844 , 0.0400966 , 0.0592022 , -0.000636506 , 0.205917 , -0.19258 , 0.111478 , -0.0495262 , 0
0.0666667 , -0.0216667 , 0.0644391 , -0.0128699 , 0.0666667 , -0.0216667 , 0.0614896 , -0.00133239 , 0.204999 , -0.189928 , -0.081358 , 0.318255 , 0.0633022 , -0.00443506 , 0.20429 , -0.186215 , 0.115165 , -0.0517089 , 0
0.0833333 , -0.0433333 , 0.0756409 , -0.0267427 , 0.0833333 , -0.0433333 , 0.0655603 , -0.0050486 , 0.201405 , -0.180761 , -0.278067 , 0.598422 , 0.0673303 , -0.00805027 , 0.198729 , -0.174247 , 0.117781 , -0.0522857 , 0
0.1 , -0.065 , 0.086013 , -0.0394425 , 0.1 , -0.065 , 0.0695211 , -0.00852719 , 0.194075 , -0.166249 , -0.454921 , 0.852783 , 0.0712117 , -0.0113752 , 0.18963 , -0.157191 , 0.119353 , -0.0512808 , -0.05
0.100833 , -0.065 , 0.0888755 , -0.041826 , 0.100833 , -0.065 , 0.0733133 , -0.0116829 , 0.185233 , -0.149406 , -0.429277 , 0.831482 , 0.0749164 , -0.0143634 , 0.181045 , -0.140561 , 0.120878 , -0.0500472 , -0.05
